"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","EVAP","MNPN","MXPN","PRCP","TAVG","TMAX","TMIN","TOBS"
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-08-20",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-08-21",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-08-22",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-08-23",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-08-24",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-08-25",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-08-26",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-08-27",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-08-28",,,,"0.28",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-08-29",,,,"0.01",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-08-30",,,,"0.97",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-08-31",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-01",,,,"0.34",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-02",,,,"0.04",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-03",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-04",,,,"0.34",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-05",,,,"0.14",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-06",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-07",,,,"0.43",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-08",,,,"0.08",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-09",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-10",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-11",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-12",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-13",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-14",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-15",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-16",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-17",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-18",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-19",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-20",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-21",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-22",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-23",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-24",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-25",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-26",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-27",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-28",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-29",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-09-30",,,,"0.22",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-01",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-02",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-03",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-04",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-05",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-06",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-07",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-08",,,,"0.46",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-09",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-10",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-11",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-12",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-13",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-14",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-15",,,,"0.15",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-16",,,,"2.12",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-17",,,,"0.02",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-18",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-19",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-20",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-21",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-22",,,,"0.37",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-23",,,,"0.42",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-24",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-25",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-26",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-27",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-28",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-29",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-30",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-10-31",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-01",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-02",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-03",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-04",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-05",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-06",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-07",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-08",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-09",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-10",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-11",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-12",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-13",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-14",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-15",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-16",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-17",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-18",,,,"3.50",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-19",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-20",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-21",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-22",,,,"0.95",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-23",,,,"0.00",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-24",,,,"0.26",,,,
"USC00419076","TOMBALL, TX US","30.1004","-95.6114","64.0","2007-11-25",,,,"1.27",,,,
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-08-15",,,,"0.00",,"96","71","77"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-08-16",,,,"0.00",,,,
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-08-17",,,,"0.00",,"96",,"76"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-08-18",,,,"0.00",,"99",,"81"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-08-19",,,,"0.00",,,,
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-08-20",,,,"0.00",,"102",,
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-08-21",,,,"0.00",,"104",,"76"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-08-22",,,,"0.00",,,,
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-08-23",,,,,,,,"80"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-08-24",,,,"0.00",,,,
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-08-25",,,,"0.00",,"93",,"75"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-08-26",,,,"0.00",,"93","69","75"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-08-27",,,,,,,,
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-08-28",,,,,,"101","75","75"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-08-29",,,,"0.00",,"94","71","74"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-08-30",,,,"0.00",,"91","72","74"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-08-31",,,,"0.24",,"91","69","72"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-01",,,,"0.00",,"91","65","74"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-02",,,,"0.00",,"88","63","67"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-03",,,,"0.00",,"90","66","71"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-04",,,,"0.00",,"91","71","76"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-05",,,,"0.00",,"94","70","71"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-06",,,,"0.00",,,,"70"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-07",,,,"0.00",,"91","70","73"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-08",,,,"0.00",,"97","72","68"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-09",,,,"0.16",,"86","64","67"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-10",,,,"1.09",,"90","63","65"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-11",,,,"0.00",,"75","60","70"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-12",,,,"0.00",,"86","64","70"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-13",,,,"0.00",,"94","66","72"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-14",,,,"0.00",,"95","68","72"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-15",,,,"0.00",,"95","70","71"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-16",,,,"0.00",,"90","70","71"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-17",,,,"0.00",,"90","70","74"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-18",,,,"0.00",,"89","65","70"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-19",,,,"0.00",,"91","64","70"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-20",,,,"0.00",,"86","63","67"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-21",,,,"0.00",,"89","59","80"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-22",,,,"0.00",,"88","62","73"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-23",,,,"0.00",,"91","59","67"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-24",,,,"0.00",,"91","59","68"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-25",,,,"0.00",,"90","66","70"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-26",,,,"0.00",,"90","63","74"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-27",,,,"0.00",,"94","63","74"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-28",,,,"0.26",,"91","61","70"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-29",,,,"0.00",,"87","63","67"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-09-30",,,,"0.00",,"92","66","72"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-01",,,,"0.00",,"87","68","75"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-02",,,,"0.00",,,,
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-03",,,,"0.00",,"91","64","73"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-04",,,,"0.00",,"91","64","70"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-05",,,,"0.00",,"90","70","74"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-06",,,,"0.00",,"88","58","66"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-07",,,,"0.00",,"84","53","54"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-08",,,,"0.00",,"85","52","66"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-09",,,,"0.00",,"85","62","66"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-10",,,,"0.00",,"88","60","67"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-11",,,,"0.00",,"93","62","70"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-12",,,,"0.00",,"90","62","72"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-13",,,,"0.00",,"87","56","62"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-14",,,,"0.00",,"77","46","56"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-15",,,,"0.00",,"75",,"59"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-16",,,,"0.00",,"81","61","61"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-17",,,,"0.00",,"78","51","62"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-18",,,,"0.00",,"79","46","61"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-19",,,,"0.00",,"81","45","55"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-20",,,,"0.00",,"88","46","68"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-21",,,,"0.00",,,,
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-22",,,,"0.00",,"84","35","43"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-23",,,,"0.00",,"73","44","55"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-24",,,,"0.00",,"79","44","47"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-25",,,,"0.00",,"82","41","50"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-26",,,,"0.00",,"83","42","50"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-27",,,,"0.00",,"82","51","57"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-28",,,,"0.00",,"77","41","46"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-29",,,,"0.00",,,,
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-30",,,,"0.00",,"78","42","51"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-10-31",,,,"0.00",,"82","45","47"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-01",,,,"0.00",,"75","46","48"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-02",,,,"0.00",,"81","48","52"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-03",,,,"0.00",,"77","50","61"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-04",,,,"0.00",,"80","45","56"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-05",,,,"0.00",,"84","48","62"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-06",,,,"0.00",,"68","41","48"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-07",,,,"0.00",,"72","44","51"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-08",,,,"0.00",,"78","45","51"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-09",,,,"0.00",,"82","46","54"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-10",,,,"0.00",,"79","44","62"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-11",,,,"0.00",,"78","46","54"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-12",,,,"0.00",,"75","52","54"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-13",,,,"0.00",,"79","46","49"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-14",,,,"0.00",,"87","41","43"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-15",,,,"0.00",,"61","41","50"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-16",,,,"0.01",,"63","39","56"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-17",,,,"0.00",,"73","36","49"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-18",,,,"0.00",,"78","36","50"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-19",,,,"0.00",,"74","42","52"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-20",,,,"0.00",,"80","52","64"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-21",,,,"0.00",,"79","37","38"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-22",,,,"0.00",,"49","38","35"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-23",,,,"0.00",,"56","31","32"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-24",,,,"0.65",,"33","29","31"
"USC00412793","EL PASO NUMBER 2, TX US","31.81167","-106.37083","1194.2","2007-11-25",,,,"0.00",,"47","30","35"
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-08-15",,,,"0.00",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-08-16",,,,"0.00",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-08-17",,,,"0.00",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-08-18",,,,"0.00",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-08-19",,,,"0.00",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-08-20",,,,"0.00",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-08-21",,,,"0.07",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-08-22",,,,"0.00",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-08-23",,,,"0.01",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-08-24",,,,"0.00",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-08-25",,,,"0.00",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-08-26",,,,"0.00",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-08-27",,,,"0.00",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-08-28",,,,"0.00",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-08-29",,,,"0.00",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-08-30",,,,"0.00",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-08-31",,,,"0.00",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-09-01",,,,"0.00",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-09-02",,,,"0.00",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-09-03",,,,"0.00",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-09-04",,,,"0.00",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-09-05",,,,"0.00",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-09-06",,,,"0.01",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-09-07",,,,"0.00",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-09-08",,,,"0.00",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-09-09",,,,"0.00",,,,
"US1TXEP0007","EL PASO 5.4 W, TX US","31.848747","-106.530385","1306.1","2007-09-10",,,,"0.25",,,,
