"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00349086","UNION CITY, OK US","2007-10-26",,,,
"USC00349086","UNION CITY, OK US","2007-10-27",,,,
"USC00349086","UNION CITY, OK US","2007-10-28",,,,
"USC00349086","UNION CITY, OK US","2007-10-29",,,,
"USC00349086","UNION CITY, OK US","2007-10-30",,,,
"USC00349086","UNION CITY, OK US","2007-10-31",,,,
"USC00349086","UNION CITY, OK US","2007-11-01",,,,
"USC00349086","UNION CITY, OK US","2007-11-02",,,,
"USC00349086","UNION CITY, OK US","2007-11-03",,,,
"USC00349086","UNION CITY, OK US","2007-11-04",,,,
"USC00349086","UNION CITY, OK US","2007-11-05",,,,
"USC00349086","UNION CITY, OK US","2007-11-06",,,,
"USC00349086","UNION CITY, OK US","2007-11-07",,,,
"USC00349086","UNION CITY, OK US","2007-11-08",,,,
"USC00349086","UNION CITY, OK US","2007-11-09",,,,
"USC00349086","UNION CITY, OK US","2007-11-10",,,,
"USC00349086","UNION CITY, OK US","2007-11-11",,,,
"USC00349086","UNION CITY, OK US","2007-11-12",,,,
"USC00349086","UNION CITY, OK US","2007-11-13",,,,
"USC00349086","UNION CITY, OK US","2007-11-14",,,,
"USC00349086","UNION CITY, OK US","2007-11-15",,,,
"USC00349086","UNION CITY, OK US","2007-11-16",,,,
"USC00349086","UNION CITY, OK US","2007-11-17",,,,
"USC00349086","UNION CITY, OK US","2007-11-18",,,,
"USC00349086","UNION CITY, OK US","2007-11-19",,,,
"USC00349086","UNION CITY, OK US","2007-11-20",,,,
"USC00349086","UNION CITY, OK US","2007-11-21",,,,
"USC00349086","UNION CITY, OK US","2007-11-22",,,,
"USC00349086","UNION CITY, OK US","2007-11-23",,,,
"USC00349086","UNION CITY, OK US","2007-11-24",,,,
"USC00349086","UNION CITY, OK US","2007-11-25",,,,
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-08-15",,"104","72",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-08-16",,"101","74",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-08-17",,"97","73",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-08-18",,"91","76",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-08-19",,"81","74",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-08-20",,"96","78",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-08-21",,"94","77",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-08-22",,"95","73",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-08-23",,"95","78",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-08-24",,"90","72",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-08-25",,"87","71",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-08-26",,"93","69",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-08-27",,"95","70",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-08-28",,"95","70",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-08-29",,"95","71",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-08-30",,"90","73",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-08-31",,"91","69",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-01",,"89","63",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-02",,"91","60",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-03",,"92","62",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-04",,"81","71",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-05",,"81","71",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-06",,"91","73",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-07",,"86","75",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-08",,"84","73",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-09",,"87","73",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-10",,"83","64",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-11",,"78","57",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-12",,"82","54",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-13",,"83","59",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-14",,"73","59",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-15",,"73","56",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-16",,"89","60",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-17",,"88","65",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-18",,"88","67",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-19",,"90","69",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-20",,"87","64",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-21",,"89","62",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-22",,"90","66",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-23",,"89","64",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-24",,"89","71",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-25",,"80","66",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-26",,"78","64",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-27",,"88","63",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-28",,"87","58",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-29",,"85","57",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-09-30",,"88","62",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-01",,"83","57",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-02",,"91","67",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-03",,"85","60",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-04",,"88","68",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-05",,"88","68",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-06",,"88","70",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-07",,"83","71",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-08",,"76","57",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-09",,"82","52",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-10",,"81","52",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-11",,"75","50",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-12",,"80","49",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-13",,"84","60",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-14",,"81","60",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-15",,"65","52",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-16",,"75","50",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-17",,"81","62",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-18",,"73","51",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-19",,"75","45",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-20",,"85","47",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-21",,"82","56",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-22",,"56","48",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-23",,"67","42",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-24",,"67","48",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-25",,"61","43",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-26",,"63","45",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-27",,"72","40",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-28",,"69","45",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-29",,"70","43",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-30",,"73","44",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-10-31",,"72","51",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-01",,"65","41",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-02",,"59","42",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-03",,"68","42",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-04",,"80","41",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-05",,"72","48",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-06",,"54","32",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-07",,"62","28",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-08",,"73","36",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-09",,"76","41",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-10",,"77","42",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-11",,"80","63",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-12",,"79","54",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-13",,"77","48",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-14",,"68","46",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-15",,"57","30",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-16",,"68","30",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-17",,"75","41",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-18",,"71","39",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-19",,"75","49",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-20",,"80","60",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-21",,"66","36",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-22",,"42","26",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-23",,"42","19",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-24",,"45","35",
"USW00053908","TULSA RICHARD L JONES JR AIRPORT, OK US","2007-11-25",,"44","39",
"US1OKCV0017","NOBLE 3.3 SE, OK US","2007-08-18",,,,
"US1OKCV0017","NOBLE 3.3 SE, OK US","2007-08-19",,,,
"US1OKCV0017","NOBLE 3.3 SE, OK US","2007-08-20",,,,
"US1OKCV0017","NOBLE 3.3 SE, OK US","2007-09-05",,,,
"US1OKCV0017","NOBLE 3.3 SE, OK US","2007-09-06",,,,
"US1OKCV0017","NOBLE 3.3 SE, OK US","2007-09-08",,,,
"US1OKCV0017","NOBLE 3.3 SE, OK US","2007-09-09",,,,
"US1OKCV0017","NOBLE 3.3 SE, OK US","2007-09-10",,,,
"US1OKCV0017","NOBLE 3.3 SE, OK US","2007-09-11",,,,
"US1OKCV0017","NOBLE 3.3 SE, OK US","2007-09-19",,,,
"US1OKCV0017","NOBLE 3.3 SE, OK US","2007-09-20",,,,
"US1OKCV0017","NOBLE 3.3 SE, OK US","2007-09-26",,,,
"US1OKCV0017","NOBLE 3.3 SE, OK US","2007-09-30",,,,
"US1OKCV0017","NOBLE 3.3 SE, OK US","2007-10-03",,,,
"US1OKCV0017","NOBLE 3.3 SE, OK US","2007-10-07",,,,
"US1OKCV0017","NOBLE 3.3 SE, OK US","2007-10-09",,,,
"US1OKCV0017","NOBLE 3.3 SE, OK US","2007-10-15",,,,
"US1OKCV0017","NOBLE 3.3 SE, OK US","2007-10-18",,,,
"US1OKCV0017","NOBLE 3.3 SE, OK US","2007-10-22",,,,
"US1OKCV0017","NOBLE 3.3 SE, OK US","2007-10-23",,,,
"US1OKCV0017","NOBLE 3.3 SE, OK US","2007-11-25",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-08-15",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-08-16",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-08-17",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-08-18",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-08-19",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-08-20",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-08-21",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-08-22",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-08-23",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-08-24",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-08-25",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-08-26",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-08-27",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-08-28",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-08-29",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-08-30",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-08-31",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-01",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-02",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-03",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-04",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-05",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-11",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-12",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-13",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-14",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-15",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-16",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-17",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-18",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-19",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-20",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-21",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-22",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-23",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-24",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-25",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-26",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-27",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-28",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-29",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-09-30",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-01",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-02",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-03",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-04",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-05",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-06",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-07",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-08",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-09",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-10",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-11",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-12",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-13",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-14",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-15",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-16",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-17",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-18",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-19",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-20",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-21",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-22",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-23",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-24",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-25",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-26",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-27",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-28",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-29",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-30",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-10-31",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-01",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-02",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-03",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-04",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-05",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-06",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-07",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-08",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-09",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-10",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-11",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-12",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-13",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-14",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-15",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-16",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-17",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-18",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-19",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-20",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-21",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-22",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-23",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-24",,,,
"US1OKCV0016","NOBLE 1.5 WNW, OK US","2007-11-25",,,,
"USC00347068","PIEDMONT, OK US","2007-08-15",,,,
"USC00347068","PIEDMONT, OK US","2007-08-16",,,,
"USC00347068","PIEDMONT, OK US","2007-08-17",,,,
"USC00347068","PIEDMONT, OK US","2007-08-18",,,,
"USC00347068","PIEDMONT, OK US","2007-08-19",,,,
"USC00347068","PIEDMONT, OK US","2007-08-20",,,,
"USC00347068","PIEDMONT, OK US","2007-08-21",,,,
"USC00347068","PIEDMONT, OK US","2007-08-22",,,,
"USC00347068","PIEDMONT, OK US","2007-08-23",,,,
"USC00347068","PIEDMONT, OK US","2007-08-24",,,,
"USC00347068","PIEDMONT, OK US","2007-08-25",,,,
"USC00347068","PIEDMONT, OK US","2007-08-26",,,,
"USC00347068","PIEDMONT, OK US","2007-08-27",,,,
"USC00347068","PIEDMONT, OK US","2007-08-28",,,,
"USC00347068","PIEDMONT, OK US","2007-08-29",,,,
"USC00347068","PIEDMONT, OK US","2007-08-30",,,,
"USC00347068","PIEDMONT, OK US","2007-08-31",,,,
"USC00347068","PIEDMONT, OK US","2007-09-01",,,,
"USC00347068","PIEDMONT, OK US","2007-09-02",,,,
"USC00347068","PIEDMONT, OK US","2007-09-03",,,,
"USC00347068","PIEDMONT, OK US","2007-09-04",,,,
"USC00347068","PIEDMONT, OK US","2007-09-05",,,,
"USC00347068","PIEDMONT, OK US","2007-09-06",,,,
"USC00347068","PIEDMONT, OK US","2007-09-07",,,,
"USC00347068","PIEDMONT, OK US","2007-09-08",,,,
"USC00347068","PIEDMONT, OK US","2007-09-09",,,,
"USC00347068","PIEDMONT, OK US","2007-09-10",,,,
"USC00347068","PIEDMONT, OK US","2007-09-11",,,,
"USC00347068","PIEDMONT, OK US","2007-09-12",,,,
"USC00347068","PIEDMONT, OK US","2007-09-13",,,,
"USC00347068","PIEDMONT, OK US","2007-09-14",,,,
"USC00347068","PIEDMONT, OK US","2007-09-15",,,,
"USC00347068","PIEDMONT, OK US","2007-09-16",,,,
"USC00347068","PIEDMONT, OK US","2007-09-17",,,,
"USC00347068","PIEDMONT, OK US","2007-09-18",,,,
"USC00347068","PIEDMONT, OK US","2007-09-19",,,,
"USC00347068","PIEDMONT, OK US","2007-09-20",,,,
"USC00347068","PIEDMONT, OK US","2007-09-21",,,,
"USC00347068","PIEDMONT, OK US","2007-09-22",,,,
"USC00347068","PIEDMONT, OK US","2007-09-23",,,,
"USC00347068","PIEDMONT, OK US","2007-09-24",,,,
"USC00347068","PIEDMONT, OK US","2007-09-25",,,,
"USC00347068","PIEDMONT, OK US","2007-09-26",,,,
"USC00347068","PIEDMONT, OK US","2007-09-27",,,,
"USC00347068","PIEDMONT, OK US","2007-09-28",,,,
"USC00347068","PIEDMONT, OK US","2007-09-29",,,,
"USC00347068","PIEDMONT, OK US","2007-09-30",,,,
"USC00347068","PIEDMONT, OK US","2007-10-01",,,,
"USC00347068","PIEDMONT, OK US","2007-10-02",,,,
"USC00347068","PIEDMONT, OK US","2007-10-03",,,,
"USC00347068","PIEDMONT, OK US","2007-10-04",,,,
"USC00347068","PIEDMONT, OK US","2007-10-05",,,,
"USC00347068","PIEDMONT, OK US","2007-10-06",,,,
"USC00347068","PIEDMONT, OK US","2007-10-07",,,,
"USC00347068","PIEDMONT, OK US","2007-10-08",,,,
"USC00347068","PIEDMONT, OK US","2007-10-09",,,,
"USC00347068","PIEDMONT, OK US","2007-10-10",,,,
"USC00347068","PIEDMONT, OK US","2007-10-11",,,,
"USC00347068","PIEDMONT, OK US","2007-10-12",,,,
"USC00347068","PIEDMONT, OK US","2007-10-13",,,,
"USC00347068","PIEDMONT, OK US","2007-10-14",,,,
"USC00347068","PIEDMONT, OK US","2007-10-15",,,,
"USC00347068","PIEDMONT, OK US","2007-10-16",,,,
"USC00347068","PIEDMONT, OK US","2007-10-17",,,,
"USC00347068","PIEDMONT, OK US","2007-10-18",,,,
"USC00347068","PIEDMONT, OK US","2007-10-19",,,,
"USC00347068","PIEDMONT, OK US","2007-10-20",,,,
"USC00347068","PIEDMONT, OK US","2007-10-21",,,,
"USC00347068","PIEDMONT, OK US","2007-10-22",,,,
"USC00347068","PIEDMONT, OK US","2007-10-23",,,,
"USC00347068","PIEDMONT, OK US","2007-10-24",,,,
"USC00347068","PIEDMONT, OK US","2007-10-25",,,,
"USC00347068","PIEDMONT, OK US","2007-10-26",,,,
"USC00347068","PIEDMONT, OK US","2007-10-27",,,,
"USC00347068","PIEDMONT, OK US","2007-10-28",,,,
"USC00347068","PIEDMONT, OK US","2007-10-29",,,,
"USC00347068","PIEDMONT, OK US","2007-10-30",,,,
"USC00347068","PIEDMONT, OK US","2007-10-31",,,,
"USC00347068","PIEDMONT, OK US","2007-11-01",,,,
"USC00347068","PIEDMONT, OK US","2007-11-02",,,,
"USC00347068","PIEDMONT, OK US","2007-11-03",,,,
"USC00347068","PIEDMONT, OK US","2007-11-04",,,,
"USC00347068","PIEDMONT, OK US","2007-11-05",,,,
"USC00347068","PIEDMONT, OK US","2007-11-06",,,,
"USC00347068","PIEDMONT, OK US","2007-11-07",,,,
"USC00347068","PIEDMONT, OK US","2007-11-08",,,,
"USC00347068","PIEDMONT, OK US","2007-11-09",,,,
"USC00347068","PIEDMONT, OK US","2007-11-10",,,,
"USC00347068","PIEDMONT, OK US","2007-11-11",,,,
"USC00347068","PIEDMONT, OK US","2007-11-12",,,,
"USC00347068","PIEDMONT, OK US","2007-11-13",,,,
"USC00347068","PIEDMONT, OK US","2007-11-14",,,,
"USC00347068","PIEDMONT, OK US","2007-11-15",,,,
"USC00347068","PIEDMONT, OK US","2007-11-16",,,,
"USC00347068","PIEDMONT, OK US","2007-11-17",,,,
"USC00347068","PIEDMONT, OK US","2007-11-18",,,,
"USC00347068","PIEDMONT, OK US","2007-11-19",,,,
"USC00347068","PIEDMONT, OK US","2007-11-20",,,,
"USC00347068","PIEDMONT, OK US","2007-11-21",,,,
"USC00347068","PIEDMONT, OK US","2007-11-22",,,,
"USC00347068","PIEDMONT, OK US","2007-11-23",,,,
"USC00347068","PIEDMONT, OK US","2007-11-24",,,,
"USC00347068","PIEDMONT, OK US","2007-11-25",,,,
"US1OKCV0013","NOBLE 3.1 NNW, OK US","2007-08-15",,,,
"US1OKCV0013","NOBLE 3.1 NNW, OK US","2007-08-16",,,,
"US1OKCV0013","NOBLE 3.1 NNW, OK US","2007-08-17",,,,
"US1OKCV0013","NOBLE 3.1 NNW, OK US","2007-08-18",,,,
"US1OKCV0013","NOBLE 3.1 NNW, OK US","2007-08-19",,,,
"US1OKCV0013","NOBLE 3.1 NNW, OK US","2007-08-20",,,,
"US1OKCV0013","NOBLE 3.1 NNW, OK US","2007-08-21",,,,
"US1OKCV0013","NOBLE 3.1 NNW, OK US","2007-08-22",,,,
"US1OKCV0013","NOBLE 3.1 NNW, OK US","2007-08-23",,,,
"US1OKCV0013","NOBLE 3.1 NNW, OK US","2007-08-24",,,,
"US1OKCV0013","NOBLE 3.1 NNW, OK US","2007-08-25",,,,
"US1OKCV0013","NOBLE 3.1 NNW, OK US","2007-08-26",,,,
"US1OKCV0013","NOBLE 3.1 NNW, OK US","2007-08-27",,,,
